year,variable,sector,unit,2C Main_No-LCP,2C Main_10%-LCP,2C Main_50%-LCP,2C Main_100%-LCP,A/R-Focused_10%-LCP,A/R-Focused_50%-LCP,A/R-Focused_100%-LCP,Low-Bioenergy_No-LCP,Low-Bioenergy_10%-LCP,Low-Bioenergy_50%-LCP,Low-Bioenergy_100%-LCP,1.5C_No-LCP,1.5C_10%-LCP,1.5C_50%-LCP,1.5C_100%-LCP
2100,Land,Forest | Unmanaged,Mha,-218.3212671077933,-122.90149043551553,46.13367777556843,140.24264447882732,-49.755477118627866,298.75132227764374,526.7586992495401,-145.4969557901291,-24.48994926752663,127.55767450778818,203.53661500157298,-231.44023435068345,-116.78900853990069,76.78953513743264,178.07812274876176
2100,Land,Other Natural Land,Mha,-113.59502482194593,-78.8834862550731,-15.2227477565274,16.36201597287754,-150.43717901192122,-236.9066870635015,-300.284187299999,-85.23761495318666,-39.24551942331752,16.46241203506766,42.87076302592198,-117.95017643972,-76.82994275766073,-6.49604269942,24.770027692147906
2100,Land,Pasture,Mha,-267.72094091932894,-298.5670918124737,-344.78297574377575,-358.6311385708174,-341.17783668149326,-497.0173284796943,-603.0686479488746,-155.781887126829,-215.01324346761697,-278.4543259230364,-303.374460934362,-286.52799146028894,-329.24386242579504,-385.4828249631476,-397.6360127918773
2100,Land,Cropland | Energy | CCS,Mha,381.10647479490035,340.4342393841283,267.02894943459444,222.95253258537664,346.9482917400573,284.46391926323673,246.84677619036705,114.2615180934328,96.45332278950205,78.5528638951813,72.77177808678047,470.94325458810863,428.57154352839416,348.9373758733241,300.3108484486316
2100,Land,Cropland | Energy | NonCCS,Mha,94.48300318708249,93.9774790324418,87.41965955652336,79.42648326481944,97.15224625938617,99.02332847571648,97.42432931975088,33.17913621637227,37.403978958325766,38.5374454124149,37.128580984760106,47.98240445784256,50.34109772048464,48.64242663930105,44.10548673477524
2100,Land Carbon Stock Change,Forest,GtCO2 /yr,3.2707202855201083,1.5657017322119235,-1.1012223859888783,-2.3789010441166654,0.046885512296063844,-6.08331301204368,-9.734123237825953,1.2752194926275155,-0.9549874143338151,-2.929431780221059,-3.6757299648936645,3.0018433661746697,1.2767042901598202,-1.3038201700834033,-2.52780548406474
2100,Land Carbon Stock Change,Other Natural Land,GtCO2 /yr,1.277799856168539,0.8150008727009223,0.081210588981657,-0.2840322629187504,1.8008986413783763,2.9090254173652976,3.6345116929274335,0.8793967859539781,0.19076387951216778,-0.37355510603101133,-0.6146595768679941,1.2176195973089334,0.7417162619997847,0.03676036725645659,-0.3084589807751597
2050,LandCDR,Land-based (CCS) BECCS,GtCO2 /yr,-0.5799377793678304,-0.47091147287014096,-0.3128014899405772,-0.24877876004094251,-0.4627923177496826,-0.29063578245781707,-0.22024728511261724,-0.35580981747307444,-0.2647184389614753,-0.18381332081044918,-0.1533899012385488,-2.209734924371455,-1.769289107502384,-1.1647300654111878,-0.912288551590003
2050,LandCDR,Land-based (NonCCS) BECCS,GtCO2 /yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,LandCDR,LULUCF,GtCO2 /yr,3.3022305095698488,1.9175238381148343,-0.8470702234815303,-2.621621590581128,1.880750147199505,-0.7355185087817793,-2.452659154195822,2.140828558400362,0.5681251678561239,-2.007566895343362,-3.6210473234668075,4.214983495366602,1.9455834821349378,-1.6759221878125445,-3.7911645327248347
2050,LandCDR,NonLand-based BECCS,GtCO2 /yr,-0.4796329140657538,-0.4184059282543359,-0.3471281562973587,-0.3240348774899132,-0.40685100079181136,-0.3096170038703876,-0.2694980880870167,-0.4878568800099479,-0.39225212423377614,-0.3261430131791898,-0.31025245509519833,-1.4514730457855072,-1.264803629923828,-1.0270894399913686,-0.9554688704980925
2050,BiomassEJ,MSW,EJ per yr (mean),5.551525504473027,5.553453035806484,5.560201155660675,5.563882078491827,5.552364062691425,5.5573532289726595,5.561166576612628,5.476882509790415,5.509881054030695,5.5386366693339575,5.553448365856313,5.5694731513903974,5.569351726402793,5.570749977273651,5.571690238918331
2050,BiomassEJ,Purpose-grown | CCS,EJ per yr (mean),10.165802368348091,8.32966828725997,5.5590034632419485,4.42117420648524,8.198952713851238,5.198914920224241,3.9466006590261578,5.520267747163794,4.14285668141444,2.9202136435217785,2.461688965066233,35.840985187553805,28.998769335098906,19.44189216248477,15.293891147322793
